content,score,Label,text_clean,text_Stopword,text_tokens,text_steamindo
"Tolong untuk developernya di perbaiki lagi dong gamenya ada banyak bug 1.game rusak tinggal bentar tulisannya afk giliran lama ngga 2.bug jaringan padahal wifi dirumah saya lancar saya nonton tiktok lancar ko di ml ngelag ga jelas 3.ketemu musuh ga setara sedangkan musuh di kasih jago"" sedangkan saya di kasih dark sistem Mulu tiap hari Kalo kaya gini mendi pindah game ke honor of king",1,Negatif,tolong untuk developernya di perbaiki lagi dong gamenya ada banyak bug game rusak tinggal bentar tulisannya afk giliran lama ngga bug jaringan padahal wifi dirumah saya lancar saya nonton tiktok lancar ko di ml ngelag ga jelas ketemu musuh ga setara sedangkan musuh di kasih jago sedangkan saya di kasih dark sistem mulu tiap hari kalo kaya gini mendi pindah game ke honor of king,tolong developernya perbaiki gamenya bug game rusak tinggal bentar tulisannya afk giliran ngga bug jaringan wifi dirumah lancar nonton tiktok lancar ko ml ngelag ga ketemu musuh ga setara musuh kasih jago kasih dark sistem mulu kalo kaya gini mendi pindah game honor of king,"['tolong', 'developernya', 'perbaiki', 'gamenya', 'bug', 'game', 'rusak', 'tinggal', 'bentar', 'tulisannya', 'afk', 'giliran', 'ngga', 'bug', 'jaringan', 'wifi', 'dirumah', 'lancar', 'nonton', 'tiktok', 'lancar', 'ko', 'ml', 'ngelag', 'ga', 'ketemu', 'musuh', 'ga', 'setara', 'musuh', 'kasih', 'jago', 'kasih', 'dark', 'sistem', 'mulu', 'kalo', 'kaya', 'gini', 'mendi', 'pindah', 'game', 'honor', 'of', 'king']",tolong developer baik gamenya bug game rusak tinggal bentar tulis afk gilir ngga bug jaring wifi rumah lancar nonton tiktok lancar ko ml ngelag ga ketemu musuh ga tara musuh kasih jago kasih dark sistem mulu kalo kaya gin mendi pindah game honor of king
Menurutku gamenya bagus tapiii.. Kalo milihin tim gk pernah bener gw udah kalah banyak bgt plis lah itu diperbaiki dan entah kenapa kalo main lag terus padahal sinyal gw dah banyak. Tolong perbaikilah gw main selalu afk gara² lag parah,1,Negatif,menurutku gamenya bagus tapiii kalo milihin tim gk pernah bener gw udah kalah banyak bgt plis lah itu diperbaiki dan entah kenapa kalo main lag terus padahal sinyal gw dah banyak tolong perbaikilah gw main selalu afk gara lag parah,menurutku gamenya bagus tapiii kalo milihin tim gk bener gw udah kalah bgt plis diperbaiki kalo main lag sinyal gw dah tolong perbaikilah gw main afk gara lag parah,"['menurutku', 'gamenya', 'bagus', 'tapiii', 'kalo', 'milihin', 'tim', 'gk', 'bener', 'gw', 'udah', 'kalah', 'bgt', 'plis', 'diperbaiki', 'kalo', 'main', 'lag', 'sinyal', 'gw', 'dah', 'tolong', 'perbaikilah', 'gw', 'main', 'afk', 'gara', 'lag', 'parah']",turut gamenya bagus tapiii kalo milihin tim gk bener gw udah kalah bgt plis baik kalo main lag sinyal gw dah tolong baik gw main afk gara lag parah
"Game BUG nama nya, bukan game moba. Cuma disini lah Jaringan Apapun gak ada harga diri nya. MS Ping 18 ada musuh gak bisa gerak jalan sendiri, Game Yang Lain Lancar, Tiba Game bug satu ini kayak maen di kutup utara !!!! Palingan Sepi ini Game Bug!!!",1,Negatif,game bug nama nya bukan game moba cuma disini lah jaringan apapun gak ada harga diri nya ms ping  ada musuh gak bisa gerak jalan sendiri game yang lain lancar tiba game bug satu ini kayak maen di kutup utara  palingan sepi ini game bug,game bug nama nya game moba jaringan apapun gak harga nya ms ping musuh gak gerak jalan game lancar game bug kayak maen kutup utara palingan sepi game bug,"['game', 'bug', 'nama', 'nya', 'game', 'moba', 'jaringan', 'apapun', 'gak', 'harga', 'nya', 'ms', 'ping', 'musuh', 'gak', 'gerak', 'jalan', 'game', 'lancar', 'game', 'bug', 'kayak', 'maen', 'kutup', 'utara', 'palingan', 'sepi', 'game', 'bug']",game bug nama nya game moba jaring apa gak harga nya ms ping musuh gak gerak jalan game lancar game bug kayak maen kutup utara paling sepi game bug
"Game rusak, di kasih tim yg tolol"" bikin emosi aja,susah kalo mau menangin sendiri,kalo bisa Kasim tim yg sepadan lah biar enak, menang seneng kalo kalah juga ga emosi,masa ketemu yg bot"" mulu, kan cape main kalah trs,niatnya nyari hiburan malah jadi stres,game kok bikin emosi trs, menang 1 kali tp kalahnya 5 kali, streesssss gua kalo gitu trs (reza_850)",1,Negatif,game rusak di kasih tim yg tolol bikin emosi ajasusah kalo mau menangin sendirikalo bisa kasim tim yg sepadan lah biar enak menang seneng kalo kalah juga ga emosimasa ketemu yg bot mulu kan cape main kalah trsniatnya nyari hiburan malah jadi stresgame kok bikin emosi trs menang  kali tp kalahnya  kali streesssss gua kalo gitu trs reza,game rusak kasih tim yg tolol bikin emosi ajasusah kalo menangin sendirikalo kasim tim yg sepadan biar enak menang seneng kalo kalah ga emosimasa ketemu yg bot mulu cape main kalah trsniatnya nyari hiburan stresgame bikin emosi trs menang kali tp kalahnya kali streesssss gua kalo gitu trs reza,"['game', 'rusak', 'kasih', 'tim', 'yg', 'tolol', 'bikin', 'emosi', 'ajasusah', 'kalo', 'menangin', 'sendirikalo', 'kasim', 'tim', 'yg', 'sepadan', 'biar', 'enak', 'menang', 'seneng', 'kalo', 'kalah', 'ga', 'emosimasa', 'ketemu', 'yg', 'bot', 'mulu', 'cape', 'main', 'kalah', 'trsniatnya', 'nyari', 'hiburan', 'stresgame', 'bikin', 'emosi', 'trs', 'menang', 'kali', 'tp', 'kalahnya', 'kali', 'streesssss', 'gua', 'kalo', 'gitu', 'trs', 'reza']",game rusak kasih tim yg tolol bikin emosi ajasusah kalo menangin sendirikalo kasim tim yg padan biar enak menang neng kalo kalah ga emosimasa ketemu yg bot mulu cape main kalah trsniatnya nyari hibur stresgame bikin emosi trs menang kali tp kalah kali streesssss gua kalo gitu trs reza
"Kenapa game nya setelah di updte untuk hero thamuz kenapa sering terjadi eror saat mau masuk ke game, pada saat loading bisa berhenti pada hal jaringan nya kuat banget, sejak saat itu saya sering afk gara2 ngak bisa masuk teman2 saya juga kyak gitu, tolong di periksa dan di perbaiki untuk kenyamanan pemain",2,Negatif,kenapa game nya setelah di updte untuk hero thamuz kenapa sering terjadi eror saat mau masuk ke game pada saat loading bisa berhenti pada hal jaringan nya kuat banget sejak saat itu saya sering afk gara ngak bisa masuk teman saya juga kyak gitu tolong di periksa dan di perbaiki untuk kenyamanan pemain,game nya updte hero thamuz eror masuk game loading berhenti jaringan nya kuat banget afk gara ngak masuk teman kyak gitu tolong periksa perbaiki kenyamanan pemain,"['game', 'nya', 'updte', 'hero', 'thamuz', 'eror', 'masuk', 'game', 'loading', 'berhenti', 'jaringan', 'nya', 'kuat', 'banget', 'afk', 'gara', 'ngak', 'masuk', 'teman', 'kyak', 'gitu', 'tolong', 'periksa', 'perbaiki', 'kenyamanan', 'pemain']",game nya updte hero thamuz eror masuk game loading henti jaring nya kuat banget afk gara ngak masuk teman kyak gitu tolong periksa baik nyaman main
Gem play nya bagus. Tapi sayang sekali gem ini sering terjadi Bug/lage secara tiba tiba. Padahal jaringan sinyal di hp saya sangat bagus. & lebih parah nya lagi sering terjadi {win 1 kali Los 7 kali yg membuat saya & Masi banyak lgi orang yang memilih untuk bermain gem yg lebih bagus.,1,Negatif,gem play nya bagus tapi sayang sekali gem ini sering terjadi buglage secara tiba tiba padahal jaringan sinyal di hp saya sangat bagus  lebih parah nya lagi sering terjadi win  kali los  kali yg membuat saya  masi banyak lgi orang yang memilih untuk bermain gem yg lebih bagus,gem play nya bagus sayang gem buglage jaringan sinyal hp bagus parah nya win kali los kali yg masi lgi orang memilih bermain gem yg bagus,"['gem', 'play', 'nya', 'bagus', 'sayang', 'gem', 'buglage', 'jaringan', 'sinyal', 'hp', 'bagus', 'parah', 'nya', 'win', 'kali', 'los', 'kali', 'yg', 'masi', 'lgi', 'orang', 'memilih', 'bermain', 'gem', 'yg', 'bagus']",gem play nya bagus sayang gem buglage jaring sinyal hp bagus parah nya win kali los kali yg mas lgi orang pilih main gem yg bagus
"mohon untuk developer gamenya, inti hampir sama dengan komentar yang lainnya, karena saya adalah pemain solo di setiap permainan yang saya main bisa dibilang menang 1 kalah 4 penyebabnya, jaringan sering ngeleg untuk update versi ini lawanpun terlalu keras di banding dengan team saya ( tidak seimbang ) itu saja untuk saat ini terimakasih kepada developer gamenya semonga kedepannya akan menjadi lebih baik",1,Negatif,mohon untuk developer gamenya inti hampir sama dengan komentar yang lainnya karena saya adalah pemain solo di setiap permainan yang saya main bisa dibilang menang  kalah  penyebabnya jaringan sering ngeleg untuk update versi ini lawanpun terlalu keras di banding dengan team saya  tidak seimbang  itu saja untuk saat ini terimakasih kepada developer gamenya semonga kedepannya akan menjadi lebih baik,mohon developer gamenya inti komentar pemain solo permainan main dibilang menang kalah penyebabnya jaringan ngeleg update versi lawanpun keras banding team seimbang terimakasih developer gamenya semonga kedepannya,"['mohon', 'developer', 'gamenya', 'inti', 'komentar', 'pemain', 'solo', 'permainan', 'main', 'dibilang', 'menang', 'kalah', 'penyebabnya', 'jaringan', 'ngeleg', 'update', 'versi', 'lawanpun', 'keras', 'banding', 'team', 'seimbang', 'terimakasih', 'developer', 'gamenya', 'semonga', 'kedepannya']",mohon developer gamenya inti komentar main solo main main bilang menang kalah sebab jaring ngeleg update versi lawan keras banding team imbang terimakasih developer gamenya semonga depan
"1)Jaringannya selalu jelek disaat sudah di dalam match padahal saat di lobby jaringan baik² saja, bahkan saat bermain game lain tidak ada masalah, 2)tidak diberikan lawan yang seimbang/bnyk darksystem di dalam tim, tolong di perbaiki lagi sistem moonton",2,Negatif,jaringannya selalu jelek disaat sudah di dalam match padahal saat di lobby jaringan baik saja bahkan saat bermain game lain tidak ada masalah tidak diberikan lawan yang seimbangbnyk darksystem di dalam tim tolong di perbaiki lagi sistem moonton,jaringannya jelek disaat match lobby jaringan bermain game lawan seimbangbnyk darksystem tim tolong perbaiki sistem moonton,"['jaringannya', 'jelek', 'disaat', 'match', 'lobby', 'jaringan', 'bermain', 'game', 'lawan', 'seimbangbnyk', 'darksystem', 'tim', 'tolong', 'perbaiki', 'sistem', 'moonton']",jaring jelek saat match lobby jaring main game lawan seimbangbnyk darksystem tim tolong baik sistem moonton
"Final MCL, 2 pertandingan awal santai aja pakai eudora. Pas sesi pick hero di final. Tiba-tiba ga bisa request pick eudora, padahal ga di ban atau dipakai musuh, ga direquest atau di pick teman sendiri juga. Udah feeling bakal dark system. Akhirnya dibantu teman pick eudora. Terus tukeran. Beberapa detik setelah tukeran, udah set skin, emblem dan spell yang mau dipakai. Pas main, malah ga pake skin. Alhasil ga dapet bonus magic power. Ada apa ini moonton?",1,Negatif,final mcl  pertandingan awal santai aja pakai eudora pas sesi pick hero di final tibatiba ga bisa request pick eudora padahal ga di ban atau dipakai musuh ga direquest atau di pick teman sendiri juga udah feeling bakal dark system akhirnya dibantu teman pick eudora terus tukeran beberapa detik setelah tukeran udah set skin emblem dan spell yang mau dipakai pas main malah ga pake skin alhasil ga dapet bonus magic power ada apa ini moonton,final mcl pertandingan santai aja pakai eudora pas sesi pick hero final tibatiba ga request pick eudora ga ban dipakai musuh ga direquest pick teman udah feeling dark system dibantu teman pick eudora tukeran detik tukeran udah set skin emblem spell dipakai pas main ga pake skin alhasil ga dapet bonus magic power moonton,"['final', 'mcl', 'pertandingan', 'santai', 'aja', 'pakai', 'eudora', 'pas', 'sesi', 'pick', 'hero', 'final', 'tibatiba', 'ga', 'request', 'pick', 'eudora', 'ga', 'ban', 'dipakai', 'musuh', 'ga', 'direquest', 'pick', 'teman', 'udah', 'feeling', 'dark', 'system', 'dibantu', 'teman', 'pick', 'eudora', 'tukeran', 'detik', 'tukeran', 'udah', 'set', 'skin', 'emblem', 'spell', 'dipakai', 'pas', 'main', 'ga', 'pake', 'skin', 'alhasil', 'ga', 'dapet', 'bonus', 'magic', 'power', 'moonton']",final mcl tanding santai aja pakai eudora pas sesi pick hero final tibatiba ga request pick eudora ga ban pakai musuh ga direquest pick teman udah feeling dark system bantu teman pick eudora tukeran detik tukeran udah set skin emblem spell pakai pas main ga pake skin alhasil ga dapet bonus magic power moonton
"Banyak banget dark system!!! Padahal gw 1 bintang lagi Mytich jadi legend 3 bintang 3 tolong hilangin dark system nya dan juga buat masalah jaringan, padahal sinyal bagus pas buat main malah lag kalo kurang pindah HOK aja sekalian sih lebih bagus",1,Negatif,banyak banget dark system padahal gw  bintang lagi mytich jadi legend  bintang  tolong hilangin dark system nya dan juga buat masalah jaringan padahal sinyal bagus pas buat main malah lag kalo kurang pindah hok aja sekalian sih lebih bagus,banget dark system gw bintang mytich legend bintang tolong hilangin dark system nya jaringan sinyal bagus pas main lag kalo pindah hok aja sih bagus,"['banget', 'dark', 'system', 'gw', 'bintang', 'mytich', 'legend', 'bintang', 'tolong', 'hilangin', 'dark', 'system', 'nya', 'jaringan', 'sinyal', 'bagus', 'pas', 'main', 'lag', 'kalo', 'pindah', 'hok', 'aja', 'sih', 'bagus']",banget dark system gw bintang mytich legend bintang tolong hilangin dark system nya jaring sinyal bagus pas main lag kalo pindah hok aja sih bagus
Game nya kurang keren tolong developer hilangkan turret nya setiap ada musuh sedikit pasti musuhnya ke turret tolong developer hilang kan minion juga setiap by one minion nya selalau buat masalah setiap berhasil kabur tapi di tembak minion mati. Tolong hapus developer minion dan turret atau game ini yang saya laporkan,1,Negatif,game nya kurang keren tolong developer hilangkan turret nya setiap ada musuh sedikit pasti musuhnya ke turret tolong developer hilang kan minion juga setiap by one minion nya selalau buat masalah setiap berhasil kabur tapi di tembak minion mati tolong hapus developer minion dan turret atau game ini yang saya laporkan,game nya keren tolong developer hilangkan turret nya musuh musuhnya turret tolong developer hilang minion by one minion nya selalau berhasil kabur tembak minion mati tolong hapus developer minion turret game laporkan,"['game', 'nya', 'keren', 'tolong', 'developer', 'hilangkan', 'turret', 'nya', 'musuh', 'musuhnya', 'turret', 'tolong', 'developer', 'hilang', 'minion', 'by', 'one', 'minion', 'nya', 'selalau', 'berhasil', 'kabur', 'tembak', 'minion', 'mati', 'tolong', 'hapus', 'developer', 'minion', 'turret', 'game', 'laporkan']",game nya keren tolong developer hilang turret nya musuh musuh turret tolong developer hilang minion by one minion nya lalau hasil kabur tembak minion mati tolong hapus developer minion turret game lapor
"Game nya gak jelas, setiap kali main rank selalu ngeleg, saat draft pick di detik-detik terakhir ngeleg tiba tiba malah login ulang😒 tolong diperbaiki, pantesan pada pindah HOK, udahlah moonton kikir, dapat tim gak jelas lagi, apalagi lebih lancar HOK😒😒",1,Negatif,game nya gak jelas setiap kali main rank selalu ngeleg saat draft pick di detikdetik terakhir ngeleg tiba tiba malah login ulang tolong diperbaiki pantesan pada pindah hok udahlah moonton kikir dapat tim gak jelas lagi apalagi lebih lancar hok,game nya gak kali main rank ngeleg draft pick detikdetik ngeleg login ulang tolong diperbaiki pantesan pindah hok udahlah moonton kikir tim gak lancar hok,"['game', 'nya', 'gak', 'kali', 'main', 'rank', 'ngeleg', 'draft', 'pick', 'detikdetik', 'ngeleg', 'login', 'ulang', 'tolong', 'diperbaiki', 'pantesan', 'pindah', 'hok', 'udahlah', 'moonton', 'kikir', 'tim', 'gak', 'lancar', 'hok']",game nya gak kali main rank ngeleg draft pick detikdetik ngeleg login ulang tolong baik pantesan pindah hok udahlah moonton kikir tim gak lancar hok
"Di kasih Losetrike ga kira"" 11x kecewa berat. Ternyata makin parah matching nya, fix dong. Jaringan juga lag banyak yg harus diperbaiki jangan fokus ke event doang tp buat player nyaman",2,Negatif,di kasih losetrike ga kira x kecewa berat ternyata makin parah matching nya fix dong jaringan juga lag banyak yg harus diperbaiki jangan fokus ke event doang tp buat player nyaman,kasih losetrike ga x kecewa berat parah matching nya fix jaringan lag yg diperbaiki fokus event doang tp player nyaman,"['kasih', 'losetrike', 'ga', 'x', 'kecewa', 'berat', 'parah', 'matching', 'nya', 'fix', 'jaringan', 'lag', 'yg', 'diperbaiki', 'fokus', 'event', 'doang', 'tp', 'player', 'nyaman']",kasih losetrike ga x kecewa berat parah matching nya fix jaring lag yg baik fokus event doang tp player nyaman
"Tolong yah perbaiki jaringan game ,ketika war jaringan tidak stabil . Jangan buat game kalau tidak mampu perbaiki jaringan dan satu lagi ,kalau lagi solo rank nda usah kasih player dark sistem model kaya game mu ini. Paham ngak kalian.",1,Negatif,tolong yah perbaiki jaringan game ketika war jaringan tidak stabil  jangan buat game kalau tidak mampu perbaiki jaringan dan satu lagi kalau lagi solo rank nda usah kasih player dark sistem model kaya game mu ini paham ngak kalian,tolong yah perbaiki jaringan game war jaringan stabil game perbaiki jaringan solo rank nda kasih player dark sistem model kaya game mu paham ngak,"['tolong', 'yah', 'perbaiki', 'jaringan', 'game', 'war', 'jaringan', 'stabil', 'game', 'perbaiki', 'jaringan', 'solo', 'rank', 'nda', 'kasih', 'player', 'dark', 'sistem', 'model', 'kaya', 'game', 'mu', 'paham', 'ngak']",tolong yah baik jaring game war jaring stabil game baik jaring solo rank nda kasih player dark sistem model kaya game mu paham ngak
